HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,car_net_distance,accsib_car,accsib_pt,accsib_mul,work_home_days
216590,63,1,1,1,0,0,10,182,92,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,717402,96235,717559,98507,4,3,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.277418055605953,7.732,394848.21,448047.93,503867.63,1
276513,55,1,1,1,0,0,0,163,72,55.81,55.81,4,4,55,0.0,55.81,0.0,0.0,2,0,1,0,1,0,682637,246196,695657,228902,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21.64723622082043,24.307,1201266.93,1488700.21,1821194.4,0
426924,24,0,0,0,0,0,2,170,75,1.0,1.0,2,2,10,1.0,0.0,0.0,0.0,0,0,2,0,0,0,679147,249044,706232,231950,3,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32.02814482607446,50.487,915192.86,1042070.03,1394723.3,1
221501,33,1,0,1,0,0,5,165,54,69.416,69.416,9,7,185,2.23,65.152,2.0340000000000003,0.0,0,0,1,0,4,2,671023,217389,663727,194796,4,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23.741846284566833,34.888,230585.29,293748.77,451933.56,1
409534,52,1,0,1,0,0,100,160,80,51.6629534,51.6629534,13,8,165,1.5629534,50.1,0.0,0.0,0,0,8,0,0,0,648580,231729,647240,229499,4,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.6016341018675164,3.715,163400.72,110778.65,226211.51,5
112099,60,1,1,1,0,0,100,169,97,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,612414,258161,612414,258161,2,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.345,272338.79,227211.65,394719.39,5
451729,43,1,0,1,0,0,5,160,42,3.656,3.656,2,2,10,0.0,3.656,0.0,0.0,0,0,2,0,0,0,697866,261767,697866,261767,5,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.739,562716.56,605423.35,818832.16,1
143221,37,1,1,1,0,0,0,178,60,41.12,41.12,6,4,90,1.0,40.12,0.0,0.0,3,0,0,0,1,0,539730,151908,534063,165927,4,2,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,15.121086270503186,25.049,514923.84,542900.6,710410.6,0
422578,35,0,1,0,0,0,50,165,59,37.461,37.461,4,4,125,7.5,29.961,0.0,0.0,0,0,0,0,4,0,683367,241381,683472,241314,2,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1245552086425935,2.815,349305.68,285609.08,542206.14,3
356698,44,1,1,1,0,0,60,176,80,9.705,9.705,5,4,56,1.0,8.705,0.0,0.0,0,0,2,2,0,0,733484,262346,733484,262346,4,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,3.381,113438.7,7492.85,116708.02,3
361075,34,1,0,1,0,0,50,168,55,2.628148,2.628148,10,10,61,2.628148,0.0,0.0,0.0,0,0,0,0,6,4,622944,201580,630345,196870,5,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.772622241952517,16.641,68752.06,17710.04,81912.71,3
295614,59,1,1,1,0,0,25,165,49,76.35300000000001,76.35300000000001,10,7,184,0.05,76.303,0.0,0.0,0,0,2,0,3,2,675272,256807,674937,256824,6,1,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.33543106594351096,1.001,296036.54,236231.39,472528.48,2
345877,35,1,0,0,0,0,20,163,59,356.274,356.274,2,1,300,0.0,356.274,0.0,0.0,0,0,0,0,0,0,554595,145495,538680,155401,4,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.74609455326629,27.845,299145.75,372959.53,451017.94,1
425880,27,1,0,0,0,0,20,170,50,132.28383,14.826,2,2,12,0.0,14.826,0.0,0.0,0,0,0,0,2,0,610297,267840,610936,266799,3,1,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.2214753374505767,3.986,907109.2,1047868.4,1243558.53,1
427292,61,1,1,1,0,0,2,193,93,64.74,64.74,5,5,95,1.0,63.74,0.0,0.0,4,0,0,0,1,0,746078,270362,733045,277291,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.760424451891618,20.333,151614.66,155077.92,235206.25,1
258868,52,1,1,1,0,0,5,180,100,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,577805,183457,578886,183490,2,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0815035829806574,7.529,418466.96,518351.93,632125.47,1
153545,58,1,0,1,0,0,20,174,87,92.055,92.055,2,2,120,0.0,92.055,0.0,0.0,0,0,0,0,2,0,664189,271465,664188,271465,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.001,0.908,160600.84,136426.6,234546.47,1
315641,60,1,0,0,0,0,5,180,96,18.515,18.515,4,4,60,2.4,16.115,0.0,0.0,2,0,0,0,2,0,607269,126870,606614,126055,2,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0455859601199702,3.265,157551.75,353852.82,400484.26,1
257851,57,1,1,1,0,0,85,168,65,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,680020,248570,666252,258370,3,1,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16.899639759474166,21.398,906958.07,1041325.91,1390532.06,5
226449,31,1,0,0,0,0,20,174,72,9.937372300000002,9.937372300000002,7,3,75,3.1103723,0.0,6.827000000000001,0.0,2,0,0,0,1,0,680825,251534,680869,252294,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7612726187115887,4.593,447124.21,503950.23,858122.58,1
390419,54,1,1,1,0,0,50,165,54,29.092,29.092,6,6,52,0.0,29.092,0.0,0.0,4,0,0,0,2,0,661747,251682,658823,250862,4,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0368035827165376,7.111,253632.87,151580.46,361483.21,3
360444,63,1,0,0,0,0,15,165,60,2.1599842,2.1599842,3,3,23,2.1599842,0.0,0.0,0.0,2,0,1,0,0,0,585161,220379,585183,221182,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8033013133314298,5.716,430468.48,673139.37,781394.24,1
390698,52,1,0,1,0,0,60,172,70,22.045,22.045,5,5,48,1.1,20.945,0.0,0.0,2,0,0,0,1,2,562010,184975,568131,190120,3,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.996103175922632,10.801,114018.59,88905.1,157429.98,3
155901,41,1,1,1,0,0,5,180,70,15.837668551182,15.837668551182,11,5,95,3.54866855118202,7.091,5.198,0.0,0,0,1,0,4,0,559045,203425,558632,203547,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43064254318401934,1.281,184374.13,232709.83,306509.39,1
117987,55,1,0,1,0,0,100,160,48,1.853,1.853,3,3,5,0.025,1.828,0.0,0.0,2,0,0,0,0,0,682876,237412,682876,237412,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.685,237456.7,161993.74,362112.93,5
242820,48,1,1,1,0,0,1,171,70,241.583,241.583,12,2,291,2.5,0.0,239.083,0.0,2,0,0,0,0,0,654931,249644,731516,277872,3,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,81.62157930964091,84.616,294569.63,249143.77,451046.09,1
351195,25,1,0,0,0,0,30,165,65,69.217,69.217,8,3,180,3.1,19.845,46.272,0.0,2,0,0,0,1,0,585737,189406,577530,183442,4,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10.14515376916486,19.564,129588.97,83706.89,194852.3,2
234201,58,1,0,0,0,0,40,160,66,207.866,207.866,9,3,227,5.8,17.426,184.64,0.0,1,0,0,0,2,0,648088,212231,648356,212577,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.43765283044897585,1.423,137957.86,93196.18,191499.78,2
326250,73,1,0,1,0,0,20,163,62,21.832,21.832,4,2,46,0.4,21.432,0.0,0.0,0,0,0,0,2,0,537982,152875,537106,153505,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.079016218599146,3.985,750116.39,897065.99,1041129.64,1
210114,45,1,1,1,0,0,10,179,90,22.817,22.817,4,2,180,4.0,18.817,0.0,0.0,0,0,0,0,2,0,676936,255312,657927,216924,4,2,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,42.8366738321266,62.682,380504.88,272138.69,549657.69,1
140913,31,1,0,1,0,0,100,180,78,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,673877,197227,673877,197227,2,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.343,85185.64,85231.79,149375.01,5
308409,66,1,1,0,0,0,10,176,95,30.4312774,30.4312774,11,7,60,2.4762774,27.955,0.0,0.0,4,0,1,0,2,0,691838,192909,701193,191250,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.500963424832241,19.017,171808.28,177754.74,229144.3,1
380974,56,1,1,1,0,0,2,166,80,20.191,20.191,5,5,23,0.0,20.191,0.0,0.0,4,0,0,0,1,0,656466,231830,655987,233044,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.3050812235259537,2.813,186789.39,106860.56,236343.72,1
408807,50,1,1,1,0,0,100,176,85,15.317,15.317,3,2,75,2.9,12.417,0.0,0.0,0,0,0,0,2,0,624232,201720,624232,201720,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6.02,53524.64,10113.84,62204.74,5
144732,47,1,1,0,0,0,5,183,84,58.404092077936895,7.345,2,2,6,0.0,7.345,0.0,0.0,0,0,0,0,2,0,501344,116083,501773,116222,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45095676067667506,2.502,592362.57,715052.99,865696.05,1
373454,59,1,1,1,0,1,2,179,78,16.570353,16.570353,4,4,57,16.570353,0.0,0.0,0.0,2,0,0,0,2,0,695470,260792,699686,264010,2,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.303789211497756,13.829,435494.17,490279.45,714312.37,1
328795,57,1,0,0,0,0,10,180,107,11.973,11.973,10,5,74,1.85,7.343,2.78,0.0,1,0,0,3,1,0,611481,270008,613206,267184,5,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.309169231091091,7.435,484094.93,567574.79,774736.11,1
270628,43,1,0,1,0,0,100,187,81,5.0,5.0,2,1,60,5.0,0.0,0.0,0.0,0,0,0,0,1,0,706192,231092,706191,231091,2,2,1,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0014142135623730952,0.754,221684.16,215696.65,346412.26,5
267633,58,1,1,1,0,0,5,180,100,11.545,11.545,4,4,27,0.0,11.545,0.0,0.0,0,0,1,0,3,0,611293,227731,613507,229081,3,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5931247559652815,5.413,211930.77,218271.14,357999.31,1
468090,49,1,0,1,0,0,5,178,72,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,749026,265098,748706,262078,5,3,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.036906320583498,7.427,160914.4,123896.72,219017.18,1
216115,46,1,1,1,0,0,10,160,55,64.34459129999999,64.34459129999999,14,6,168,2.1645913,15.98,46.2,0.0,1,0,0,0,5,0,598108,196439,594758,213368,3,2,3,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.257275016641533,34.469,222236.38,250123.21,417733.17,1
353669,58,1,1,1,0,0,0,176,77,20.44,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,682672,246191,672945,253264,2,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.026714347651232,23.945,1201266.93,1488700.21,1821194.4,0
262945,34,1,1,1,0,0,30,163,70,31.3,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,698925,226991,698925,226991,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.925,163608.78,105927.93,246706.39,2
386407,26,1,1,1,0,0,0,179,80,13.311117800000002,13.311117800000002,5,5,19,0.6711178000000001,12.64,0.0,0.0,3,0,1,0,1,0,649285,228915,653102,229929,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.949390459298751,4.828,159822.2,98546.33,223803.1,0
372752,48,1,0,1,0,0,90,157,60,32.292,32.292,5,4,190,2.0,30.292,0.0,0.0,0,0,0,2,2,0,687997,194608,687997,194608,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.271,85543.21,57136.05,113132.97,5
341215,54,1,1,0,0,0,5,180,80,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,754068,226678,752218,227642,3,1,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.086095875073818,4.428,142114.92,132134.89,187491.44,1
198610,28,1,0,1,0,0,0,170,60,56.299422,56.299422,9,3,120,4.1124220000000005,0.0,52.187,0.0,2,0,0,0,1,0,585728,220729,582123,202679,2,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.40648051638335,29.364,444143.86,524822.1,649002.66,0
264595,54,0,0,0,0,0,10,175,80,30.557,30.557,9,3,140,2.6,0.552,27.405,0.0,2,0,1,0,0,0,546720,155758,537895,151615,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9.749106318017052,19.368,121635.94,29329.54,145008.94,1
405454,53,1,1,1,0,0,10,178,80,34.629,34.629,2,2,55,0.0,34.629,0.0,0.0,2,0,0,0,0,0,685686,247503,672808,249699,4,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.063892987926685,26.808,486387.9,428029.17,782253.53,1
311853,57,1,1,0,0,0,30,186,93,90.744,90.744,3,3,308,85.0,5.744,0.0,0.0,0,0,2,0,1,0,585658,220911,585060,222215,2,1,1,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.434580077932215,8.986,369623.62,407110.19,531252.85,2
412849,42,1,0,0,0,0,40,165,53,2.524,2.524,4,4,8,0.0,2.524,0.0,0.0,2,0,0,0,0,2,563426,230489,563135,230373,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3132682556532021,1.729,73612.53,58961.94,93913.93,2
