HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_abroad,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,dissolved_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,can_work_from_home
157212,44,1,0,1,0,0,3,-99,180,75,13.699000000000002,13.699000000000002,4,4,35,0.0,13.699000000000002,0.0,0.0,0,0,4,0,0,0,625700,199113,623352,202730,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.3122839656033785,0
157226,47,1,0,1,0,0,3,-99,189,70,25.352,25.352,4,2,56,1.0,24.352,0.0,0.0,0,0,0,0,2,0,685308,255431,688582,233596,4,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22.07909194237843,0
157230,48,1,1,1,0,0,3,-99,181,78,12.3714,12.3714,4,4,24,0.0,12.3714,0.0,0.0,4,0,0,0,0,0,729983,279752,726896,280010,2,1,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0977625796693973,0
157284,33,1,1,1,0,0,3,-99,178,78,25.406,25.406,4,4,100,0.0,25.406,0.0,0.0,2,0,0,2,0,0,751460,210953,757063,208350,4,2,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.1781241489630165,0
157326,38,1,1,0,0,0,3,-99,168,65,29.012,29.012,5,4,109,2.2,26.812,0.0,0.0,3,0,1,0,0,0,500398,117358,489450,112467,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11.990854223115216,0
157340,64,1,0,1,0,0,3,-99,162,59,6.891,6.891,5,5,23,0.0,6.891,0.0,0.0,0,0,3,0,2,0,704395,232552,705321,231084,1,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7356554957709782,0
157381,38,1,1,0,0,0,3,-99,173,97,6.28845946394953,6.28845946394953,5,2,59,3.9404594639495296,0.0,2.3480000000000003,0.0,2,0,0,0,0,0,682529,248888,680967,248528,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.6029485331725406,0
157387,54,1,1,0,0,0,1,20,183,81,25.901055700136105,25.901055700136105,6,6,44,0.0910557001360819,25.81,0.0,0.0,0,0,2,0,4,0,687450,244595,687450,244595,1,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1
157394,62,1,1,1,0,0,3,-99,162,63,23.079,23.079,4,4,55,0.0,23.079,0.0,0.0,2,0,0,0,0,2,679006,237792,677599,233190,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8122814755581365,0
157417,40,1,1,1,0,0,1,15,185,81,30.946,30.946,9,7,45,3.0,14.904000000000002,13.042,0.0,3,2,1,0,0,1,675421,222176,681819,228532,4,1,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.01848878693099,1
157514,26,1,0,1,0,0,3,-99,180,80,11.139,11.139,2,2,30,0.0,11.139,0.0,0.0,0,0,0,0,2,0,706669,114746,704850,113649,4,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.1241869032643996,0
157529,50,1,0,0,0,0,3,-99,153,160,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,714821,108408,711364,115145,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7.57218713450744,0
157577,53,1,1,1,0,0,2,1,180,172,3.26933448136506,3.26933448136506,3,3,65,3.26933448136506,0.0,0.0,0.0,2,0,1,0,0,0,539052,153097,539627,153385,5,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6430933058273892,1
157666,23,1,0,1,0,0,2,1,164,49,81.312,81.312,3,3,110,0.0,81.312,0.0,0.0,1,1,0,0,1,0,692809,192341,689609,206265,2,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.286979246852708,1
157683,60,1,1,1,0,0,3,-99,170,80,24.199518331251895,24.199518331251895,7,7,115,13.5285183312519,10.671,0.0,0.0,0,0,0,0,7,0,755841,259821,751235,263063,2,3,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.632566022693387,0
157700,52,0,0,0,0,0,3,-99,157,50,132.46682311773898,132.46682311773898,11,5,191,3.43542311773951,0.0,129.0314,0.0,3,0,1,0,1,0,682591,247308,725612,269076,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48.21464782615342,0
157748,49,1,0,1,0,0,3,-99,178,80,45.592,45.592,5,5,73,1.0,44.592,0.0,0.0,3,0,2,0,0,0,608778,266546,609098,255165,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11.385497837161095,0
157854,45,0,0,0,0,0,3,-99,187,107,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,658121,257250,655158,255261,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.5686818294714926,0
158011,55,1,0,1,0,0,3,-99,166,80,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,498695,113869,489051,115107,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.723136325281057,0
158017,46,1,1,1,0,0,2,10,186,80,15.173,15.173,3,3,35,0.0,15.173,0.0,0.0,2,0,1,0,0,0,690161,280513,689834,284646,2,1,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.14591582162494,1
158023,48,0,0,0,0,0,3,-99,170,70,9.44,9.44,3,3,15,0.0,9.44,0.0,0.0,2,0,1,0,0,0,634817,267437,630881,267086,5,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.951619541403246,0
158033,48,1,1,1,0,0,3,-99,178,78,238.347593992832,238.347593992832,6,2,540,0.0,178.40900000000002,50.39,9.5485939928318,0,0,0,0,2,0,708403,236222,707505,234279,4,2,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.1404796191508106,0
158076,26,1,0,1,0,0,3,-99,170,70,46.888000000000005,46.888000000000005,7,7,80,0.0,46.888000000000005,0.0,0.0,3,0,0,0,3,1,537289,151608,523121,155112,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.59487033172957,0
158095,52,1,0,0,0,0,3,-99,169,88,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,538919,152921,539744,153142,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8540878174988799,0
158369,51,1,0,1,0,0,1,-99,163,73,5.167999999999999,5.167999999999999,2,2,20,0.0,5.167999999999999,0.0,0.0,0,0,0,0,2,0,562862,129559,562679,130060,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5333760399568019,1
158549,31,1,0,1,0,0,1,15,160,53,12.865010721900802,12.865010721900802,7,3,158,6.84601072190076,0.0,6.019,0.0,0,0,0,0,3,0,681375,225486,668812,211848,2,1,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.542492092488537,1
158555,50,1,0,0,0,0,1,20,170,97,81.2467873377165,81.2467873377165,13,3,165,1.9576873377165,24.078000000000003,55.2111,0.0,2,0,0,0,1,0,600609,201227,594929,225175,2,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24.612377048956485,1
158572,51,1,0,1,0,0,3,-99,173,69,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,579192,183461,577546,183361,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.649034869249283,0
158899,36,1,1,1,0,0,2,10,192,97,47.976000000000006,47.976000000000006,9,9,85,0.0,47.976000000000006,0.0,0.0,6,0,1,0,0,2,725536,269997,725564,268846,4,2,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.1513405230425968,1
158939,52,1,1,1,0,0,3,-99,165,72,4.6066850358863,4.6066850358863,3,3,25,4.6066850358863,0.0,0.0,0.0,2,0,1,0,0,0,665751,211164,666779,212550,2,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.725624524628692,0
158982,28,1,0,0,0,0,1,50,172,65,258.182,258.182,9,2,213,1.6,1.632,254.95,0.0,0,0,0,0,2,0,686010,242181,607973,227934,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,79.32685786037412,1
159058,67,1,1,1,0,0,1,100,177,83,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,539004,173978,538891,173998,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.11475626344561765,1
159136,55,0,1,0,1,0,3,-99,173,95,2.0,2.0,2,2,20,2.0,0.0,0.0,0.0,0,0,2,0,0,0,623961,128760,641725,129309,1,0,1,2,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.77248145307796,0
159150,58,1,1,1,0,0,1,4,170,75,61.819,61.819,9,9,150,4.0,57.819,0.0,0.0,2,0,2,0,4,1,734850,277363,739500,268528,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.983973407416508,1
159157,37,1,0,1,0,0,3,-99,185,80,23.982,23.982,3,3,40,0.0,23.982,0.0,0.0,2,0,1,0,0,0,609476,191466,612475,181866,4,2,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.057534538842011,0
159170,37,1,0,0,0,0,3,-99,194,85,79.99600000000001,79.99600000000001,5,4,245,0.0,79.99600000000001,0.0,0.0,1,0,1,2,0,0,685046,237774,684704,246089,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.322030341208809,0
159175,48,1,0,0,0,0,3,-99,168,57,3.0,3.0,4,4,35,3.0,0.0,0.0,0.0,4,0,0,0,0,0,745769,254161,745493,254295,4,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3068093870793396,0
159189,20,0,0,0,0,0,3,-99,164,52,5.132999999999999,5.132999999999999,4,2,105,3.1,0.0,2.033,0.0,0,0,0,0,2,0,666013,210526,666895,210418,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.8885876433982188,0
159207,44,1,1,1,0,0,1,-99,139,65,15.041,15.041,5,5,50,0.0,15.041,0.0,0.0,4,0,1,0,0,0,545830,154550,547076,156829,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.597375021054911,1
159223,45,1,0,1,0,0,3,-99,183,80,21.577,21.577,2,2,50,0.0,21.577,0.0,0.0,2,0,0,0,0,0,613658,174878,618235,180295,4,2,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.091742945144021,0
159265,46,1,1,0,0,0,1,5,182,85,4.0,4.0,4,4,20,4.0,0.0,0.0,0.0,4,0,0,0,0,0,569631,192121,569228,191923,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.44901336283010557,1
159278,25,1,0,0,0,0,3,-99,172,57,61.4825574069756,61.4825574069756,16,6,251,7.37055740697559,0.0,54.112,0.0,0,0,1,3,2,0,686161,256382,645618,249303,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,41.156373625478714,0
159355,33,1,1,1,0,0,3,-99,180,90,3.332,3.332,4,4,10,0.0,3.332,0.0,0.0,2,0,0,0,0,0,610398,227536,611393,226827,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2217634795655008,0
159360,56,1,0,1,0,0,1,20,172,63,237.561,237.561,11,2,243,3.1,0.0,234.461,0.0,0,0,0,2,0,0,693378,230605,693378,230605,3,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1
159374,51,1,1,1,0,0,1,0,165,85,20.674190283435102,20.674190283435102,10,10,116,3.34019028343512,17.334,0.0,0.0,4,1,1,1,1,2,499436,119522,500270,122326,4,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.9254011690706623,1
159428,28,1,0,0,0,0,3,-99,178,58,15.9312144262535,15.9312144262535,4,1,57,0.377214426253477,0.0,15.554,0.0,0,0,0,0,1,0,499230,117430,509000,123146,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.319255982616525,0
159448,56,1,0,0,0,0,3,-99,174,76,60.4921515020005,60.4921515020005,7,3,113,4.21915150200048,56.273,0.0,0.0,0,0,2,0,1,0,500882,117313,506967,138065,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,21.625742276278054,0
159482,54,1,1,1,0,0,3,-99,168,69,4.683,4.683,2,2,40,0.0,4.683,0.0,0.0,2,0,0,0,0,0,570798,163659,571091,162191,2,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.4969545751291187,0
159569,30,1,1,1,0,0,3,-99,180,83,17.373,17.373,2,2,30,0.0,17.373,0.0,0.0,2,0,0,0,0,0,736076,276793,742790,272123,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.178428699939861,0
159651,33,1,1,1,0,0,3,-99,172,62,65.991,65.991,5,5,64,0.18,65.811,0.0,0.0,2,0,1,0,2,0,668891,215427,647684,224328,5,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22.999231508900465,0
159728,23,1,0,1,0,0,3,-99,168,55,21.713,21.713,5,5,65,5.0,16.713,0.0,0.0,2,0,2,0,1,0,828517,165450,821926,168214,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.147095703850621,0
159751,30,1,0,1,0,0,3,-99,185,90,87.83200000000001,87.83200000000001,4,4,120,7.0,80.832,0.0,0.0,2,1,0,0,1,0,755603,230291,755647,231313,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0229467239304302,0
159815,39,1,0,0,0,0,2,10,178,65,4.0,4.0,2,2,20,4.0,0.0,0.0,0.0,2,0,0,0,0,0,599526,199792,599530,198517,3,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.275006274494365,1
